[19, 3, 28, 11, 9, 8, 9, 5, 13, 21, 25, 24, 2, 24, 21, 27, 6, 14, 14, 3, 16, 16, 26, 7, 17, 22, 11, 0, 15, 1, 2, 24, 4, 10, 0, 26, 29, 4, 14, 15, 20, 28, 15, 8, 5, 6, 22, 7, 10, 1, 20, 2, 28, 18, 25, 22, 12, 9, 12, 17, 18, 4, 7, 23, 11, 17, 9, 22, 2, 5, 28, 10, 3, 8, 20, 6, 29, 5, 4, 24, 21, 27, 13, 18, 25, 1, 26, 14, 12, 16, 6, 23, 8, 11, 22, 20, 13, 10, 3, 18, 27, 1, 25, 15, 5, 19, 21, 0, 24, 2, 29, 20, 26, 7, 17, 14, 12, 28, 9, 24, 26, 14, 2, 21, 10, 8, 14, 27, 4, 20, 6, 23, 13, 11, 19, 18, 12, 24, 16, 29, 15, 0, 4, 25, 22, 20, 28, 26, 3, 15, 17, 13, 16, 11, 20, 12, 14, 23, 6, 7, 4, 8, 22, 28, 24, 1, 19, 16, 5, 29, 25, 1, 3, 0, 10, 18, 21, 9, 2, 27, 6, 0, 15, 21, 5, 19, 17, 28, 26, 13, 8, 22, 10, 20, 9, 19, 14, 2, 3, 27, 29, 7, 1, 11, 23, 25, 16, 24, 12, 4, 11, 9, 10, 15, 1, 1, 0, 29, 21, 6, 8, 25, 13, 12, 24, 5, 27, 4, 19, 26, 23, 7, 28, 17, 23, 18, 20, 3, 17, 16, 21, 4, 20, 28, 18, 27, 16, 23, 0, 12, 10, 1, 14, 7, 7, 6, 11, 22, 9, 19, 18, 21, 13, 25, 5, 0, 3, 29, 2, 28, 13, 12, 19, 20, 1, 10, 6, 22, 3, 8, 4, 28, 16, 23, 17, 25, 27, 24, 9, 14, 11, 5, 2, 15, 0, 29, 18, 26, 7, 23, 3, 28, 23, 11, 6, 7, 27, 5, 18, 10, 25, 15, 12, 4, 1, 14, 21, 24, 2, 9, 17, 8, 22, 19, 0, 20, 29, 26, 13, 16, 2, 19, 0, 13, 19, 8, 7, 27, 14, 18, 1, 9, 6, 24, 10, 26, 3, 25, 5, 4, 15, 17, 13, 20, 16, 29, 12, 21, 28, 22, 15, 10, 21, 6, 22, 27, 9, 12, 29, 23, 15, 0, 16, 25, 26, 20, 19, 13, 11, 18, 26, 1, 27, 2, 17, 3, 8, 8, 5, 4, 27, 29, 16, 26, 3, 6, 4, 23, 8, 7, 14, 24, 17, 13, 5, 11, 28, 12, 21, 7, 10, 1, 18, 0, 19, 9, 22, 15, 25, 15, 9, 0, 19, 26, 6, 25, 29, 11, 3, 12, 7, 27, 2, 23, 2, 16, 10, 18, 5, 14, 13, 17, 8, 17, 11, 21, 24, 22, 23, 29]
2381
Iteration 1/10000, Best C_max: 2584, Current Iteration Best: 2734, counter: 2, critical: True
Iteration 6259/10000, Best C_max: 2386, Current Iteration Best: 2951, counter: 9, critical: True
Iteration 6260/10000, Best C_max: 2386, Current Iteration Best: 2849, counter: 10, critical: True
Iteration 6261/10000, Best C_max: 2386, Current Iteration Best: 3015, counter: 1, critical: False
Iteration 6262/10000, Best C_max: 2386, Current Iteration Best: 3172, counter: 2, critical: False
Iteration 6263/10000, Best C_max: 2386, Current Iteration Best: 3098, counter: 3, critical: False
Iteration 6264/10000, Best C_max: 2386, Current Iteration Best: 3263, counter: 4, critical: False
Iteration 6265/10000, Best C_max: 2386, Current Iteration Best: 3239, counter: 5, critical: False
Iteration 6266/10000, Best C_max: 2386, Current Iteration Best: 3023, counter: 6, critical: False
Iteration 6267/10000, Best C_max: 2386, Current Iteration Best: 2828, counter: 7, critical: False
Iteration 6268/10000, Best C_max: 2386, Current Iteration Best: 2739, counter: 8, critical: False
Iteration 6269/10000, Best C_max: 2386, Current Iteration Best: 2588, counter: 9, critical: False
Iteration 6270/10000, Best C_max: 2386, Current Iteration Best: 3034, counter: 10, critical: False
Iteration 6271/10000, Best C_max: 2386, Current Iteration Best: 3260, counter: 1, critical: True
Iteration 6272/10000, Best C_max: 2386, Current Iteration Best: 2913, counter: 2, critical: True
Iteration 6273/10000, Best C_max: 2386, Current Iteration Best: 3166, counter: 3, critical: True
Iteration 6274/10000, Best C_max: 2386, Current Iteration Best: 2990, counter: 4, critical: True
Iteration 6275/10000, Best C_max: 2386, Current Iteration Best: 3287, counter: 5, critical: True
Iteration 6276/10000, Best C_max: 2386, Current Iteration Best: 3070, counter: 6, critical: True
Iteration 6277/10000, Best C_max: 2386, Current Iteration Best: 3204, counter: 7, critical: True
Iteration 6278/10000, Best C_max: 2386, Current Iteration Best: 3242, counter: 8, critical: True
Iteration 6279/10000, Best C_max: 2386, Current Iteration Best: 3085, counter: 9, critical: True
Iteration 6280/10000, Best C_max: 2386, Current Iteration Best: 2925, counter: 10, critical: True
Iteration 6281/10000, Best C_max: 2386, Current Iteration Best: 3204, counter: 1, critical: False
Iteration 6282/10000, Best C_max: 2386, Current Iteration Best: 3423, counter: 2, critical: False
Iteration 6283/10000, Best C_max: 2386, Current Iteration Best: 3171, counter: 3, critical: False
Iteration 6284/10000, Best C_max: 2386, Current Iteration Best: 3117, counter: 4, critical: False
Iteration 6285/10000, Best C_max: 2386, Current Iteration Best: 3026, counter: 5, critical: False
Iteration 6286/10000, Best C_max: 2386, Current Iteration Best: 2972, counter: 6, critical: False
Iteration 6287/10000, Best C_max: 2386, Current Iteration Best: 2765, counter: 7, critical: False
Iteration 6288/10000, Best C_max: 2386, Current Iteration Best: 2927, counter: 8, critical: False
Iteration 6289/10000, Best C_max: 2386, Current Iteration Best: 2590, counter: 9, critical: False
Iteration 6290/10000, Best C_max: 2386, Current Iteration Best: 3020, counter: 10, critical: False
Iteration 6291/10000, Best C_max: 2386, Current Iteration Best: 2504, counter: 1, critical: True
Iteration 6292/10000, Best C_max: 2386, Current Iteration Best: 2915, counter: 2, critical: True
Iteration 6293/10000, Best C_max: 2386, Current Iteration Best: 2701, counter: 3, critical: True
Iteration 6294/10000, Best C_max: 2386, Current Iteration Best: 3052, counter: 4, critical: True
Iteration 6295/10000, Best C_max: 2386, Current Iteration Best: 2565, counter: 5, critical: True
Iteration 6296/10000, Best C_max: 2386, Current Iteration Best: 2905, counter: 6, critical: True
Iteration 6297/10000, Best C_max: 2386, Current Iteration Best: 2747, counter: 7, critical: True
Iteration 6298/10000, Best C_max: 2386, Current Iteration Best: 2844, counter: 8, critical: True
Iteration 6299/10000, Best C_max: 2386, Current Iteration Best: 2692, counter: 9, critical: True
Iteration 6300/10000, Best C_max: 2386, Current Iteration Best: 2902, counter: 10, critical: True
Iteration 6301/10000, Best C_max: 2386, Current Iteration Best: 2603, counter: 1, critical: False
Iteration 6302/10000, Best C_max: 2386, Current Iteration Best: 3286, counter: 2, critical: False
Iteration 6303/10000, Best C_max: 2386, Current Iteration Best: 3249, counter: 3, critical: False
Iteration 6304/10000, Best C_max: 2386, Current Iteration Best: 3223, counter: 4, critical: False
Iteration 6305/10000, Best C_max: 2386, Current Iteration Best: 3125, counter: 5, critical: False
Iteration 6306/10000, Best C_max: 2386, Current Iteration Best: 3011, counter: 6, critical: False
Iteration 6307/10000, Best C_max: 2386, Current Iteration Best: 2965, counter: 7, critical: False
Iteration 6308/10000, Best C_max: 2386, Current Iteration Best: 3271, counter: 8, critical: False
Iteration 6309/10000, Best C_max: 2386, Current Iteration Best: 3179, counter: 9, critical: False
Iteration 6310/10000, Best C_max: 2386, Current Iteration Best: 3163, counter: 10, critical: False
Iteration 6311/10000, Best C_max: 2386, Current Iteration Best: 2814, counter: 1, critical: True
Iteration 6312/10000, Best C_max: 2386, Current Iteration Best: 2844, counter: 2, critical: True
Iteration 6313/10000, Best C_max: 2386, Current Iteration Best: 2663, counter: 3, critical: True
Iteration 6314/10000, Best C_max: 2386, Current Iteration Best: 3036, counter: 4, critical: True
Iteration 6315/10000, Best C_max: 2386, Current Iteration Best: 2664, counter: 5, critical: True
Iteration 6316/10000, Best C_max: 2386, Current Iteration Best: 2929, counter: 6, critical: True
Iteration 6317/10000, Best C_max: 2386, Current Iteration Best: 2816, counter: 7, critical: True
Iteration 6318/10000, Best C_max: 2386, Current Iteration Best: 3010, counter: 8, critical: True
Iteration 6319/10000, Best C_max: 2386, Current Iteration Best: 2784, counter: 9, critical: True
Iteration 6320/10000, Best C_max: 2386, Current Iteration Best: 2968, counter: 10, critical: True
Iteration 6321/10000, Best C_max: 2386, Current Iteration Best: 2973, counter: 1, critical: False
Iteration 6322/10000, Best C_max: 2386, Current Iteration Best: 3466, counter: 2, critical: False
Iteration 6323/10000, Best C_max: 2386, Current Iteration Best: 3324, counter: 3, critical: False
Iteration 6324/10000, Best C_max: 2386, Current Iteration Best: 3256, counter: 4, critical: False
Iteration 6325/10000, Best C_max: 2386, Current Iteration Best: 2987, counter: 5, critical: False
Iteration 6326/10000, Best C_max: 2386, Current Iteration Best: 3062, counter: 6, critical: False
Iteration 6327/10000, Best C_max: 2386, Current Iteration Best: 2386, counter: 7, critical: False
Iteration 6328/10000, Best C_max: 2386, Current Iteration Best: 2386, counter: 8, critical: False
Iteration 6329/10000, Best C_max: 2386, Current Iteration Best: 2386, counter: 9, critical: False
Iteration 6330/10000, Best C_max: 2386, Current Iteration Best: 2386, counter: 10, critical: False
Iteration 6331/10000, Best C_max: 2386, Current Iteration Best: 2386, counter: 1, critical: True
Iteration 6332/10000, Best C_max: 2386, Current Iteration Best: 3110, counter: 2, critical: True
Iteration 6333/10000, Best C_max: 2386, Current Iteration Best: 2602, counter: 3, critical: True
Iteration 6334/10000, Best C_max: 2386, Current Iteration Best: 3078, counter: 4, critical: True
Iteration 6335/10000, Best C_max: 2386, Current Iteration Best: 2455, counter: 5, critical: True
Iteration 6336/10000, Best C_max: 2386, Current Iteration Best: 3094, counter: 6, critical: True
Iteration 6337/10000, Best C_max: 2386, Current Iteration Best: 2474, counter: 7, critical: True
Iteration 6338/10000, Best C_max: 2386, Current Iteration Best: 3216, counter: 8, critical: True
Iteration 6339/10000, Best C_max: 2386, Current Iteration Best: 2616, counter: 9, critical: True
Iteration 6340/10000, Best C_max: 2386, Current Iteration Best: 3037, counter: 10, critical: True
Iteration 6341/10000, Best C_max: 2386, Current Iteration Best: 2478, counter: 1, critical: False
Iteration 6342/10000, Best C_max: 2386, Current Iteration Best: 3515, counter: 2, critical: False
Iteration 6343/10000, Best C_max: 2386, Current Iteration Best: 3414, counter: 3, critical: False
Iteration 6344/10000, Best C_max: 2386, Current Iteration Best: 3041, counter: 4, critical: False
Iteration 6345/10000, Best C_max: 2386, Current Iteration Best: 3041, counter: 5, critical: False
Iteration 6346/10000, Best C_max: 2386, Current Iteration Best: 2968, counter: 6, critical: False
Iteration 6347/10000, Best C_max: 2386, Current Iteration Best: 2822, counter: 7, critical: False
Iteration 6348/10000, Best C_max: 2386, Current Iteration Best: 2738, counter: 8, critical: False
Iteration 6349/10000, Best C_max: 2386, Current Iteration Best: 2766, counter: 9, critical: False
Iteration 6350/10000, Best C_max: 2386, Current Iteration Best: 2883, counter: 10, critical: False
Iteration 6351/10000, Best C_max: 2386, Current Iteration Best: 2696, counter: 1, critical: True
Iteration 6352/10000, Best C_max: 2386, Current Iteration Best: 3046, counter: 2, critical: True
Iteration 6353/10000, Best C_max: 2386, Current Iteration Best: 2856, counter: 3, critical: True
Iteration 6354/10000, Best C_max: 2386, Current Iteration Best: 3140, counter: 4, critical: True
Iteration 6355/10000, Best C_max: 2386, Current Iteration Best: 2654, counter: 5, critical: True
Iteration 6356/10000, Best C_max: 2386, Current Iteration Best: 3000, counter: 6, critical: True
Iteration 6357/10000, Best C_max: 2386, Current Iteration Best: 2767, counter: 7, critical: True
Iteration 6358/10000, Best C_max: 2386, Current Iteration Best: 3083, counter: 8, critical: True
Iteration 6359/10000, Best C_max: 2386, Current Iteration Best: 2864, counter: 9, critical: True
Iteration 6360/10000, Best C_max: 2386, Current Iteration Best: 2979, counter: 10, critical: True
Iteration 6361/10000, Best C_max: 2386, Current Iteration Best: 2683, counter: 1, critical: False
Iteration 6362/10000, Best C_max: 2386, Current Iteration Best: 3305, counter: 2, critical: False
Iteration 6363/10000, Best C_max: 2386, Current Iteration Best: 3411, counter: 3, critical: False
Iteration 6364/10000, Best C_max: 2386, Current Iteration Best: 3285, counter: 4, critical: False
Iteration 6365/10000, Best C_max: 2386, Current Iteration Best: 3147, counter: 5, critical: False
Iteration 6366/10000, Best C_max: 2386, Current Iteration Best: 3242, counter: 6, critical: False
Iteration 6367/10000, Best C_max: 2386, Current Iteration Best: 3166, counter: 7, critical: False
Iteration 6368/10000, Best C_max: 2386, Current Iteration Best: 2685, counter: 8, critical: False
Iteration 6369/10000, Best C_max: 2386, Current Iteration Best: 3025, counter: 9, critical: False
Iteration 6370/10000, Best C_max: 2386, Current Iteration Best: 2386, counter: 10, critical: False
Iteration 6371/10000, Best C_max: 2386, Current Iteration Best: 2607, counter: 1, critical: True
Iteration 6372/10000, Best C_max: 2386, Current Iteration Best: 3149, counter: 2, critical: True
Iteration 6373/10000, Best C_max: 2386, Current Iteration Best: 2829, counter: 3, critical: True
Iteration 6374/10000, Best C_max: 2386, Current Iteration Best: 2994, counter: 4, critical: True
Iteration 6375/10000, Best C_max: 2386, Current Iteration Best: 2510, counter: 5, critical: True
Iteration 6376/10000, Best C_max: 2386, Current Iteration Best: 3115, counter: 6, critical: True
Iteration 6377/10000, Best C_max: 2386, Current Iteration Best: 2729, counter: 7, critical: True
Iteration 6378/10000, Best C_max: 2386, Current Iteration Best: 2971, counter: 8, critical: True
Iteration 6379/10000, Best C_max: 2386, Current Iteration Best: 2774, counter: 9, critical: True
Iteration 6380/10000, Best C_max: 2386, Current Iteration Best: 2988, counter: 10, critical: True
Iteration 6381/10000, Best C_max: 2386, Current Iteration Best: 2844, counter: 1, critical: False
Iteration 6382/10000, Best C_max: 2386, Current Iteration Best: 3173, counter: 2, critical: False
Iteration 6383/10000, Best C_max: 2386, Current Iteration Best: 3126, counter: 3, critical: False
Iteration 6384/10000, Best C_max: 2386, Current Iteration Best: 3142, counter: 4, critical: False
Iteration 6385/10000, Best C_max: 2386, Current Iteration Best: 3026, counter: 5, critical: False
Iteration 6386/10000, Best C_max: 2386, Current Iteration Best: 2683, counter: 6, critical: False
Iteration 6387/10000, Best C_max: 2386, Current Iteration Best: 2738, counter: 7, critical: False
Iteration 6388/10000, Best C_max: 2386, Current Iteration Best: 2703, counter: 8, critical: False
Iteration 6389/10000, Best C_max: 2386, Current Iteration Best: 2621, counter: 9, critical: False
Iteration 6390/10000, Best C_max: 2386, Current Iteration Best: 2670, counter: 10, critical: False
Iteration 6391/10000, Best C_max: 2386, Current Iteration Best: 2625, counter: 1, critical: True
Iteration 6392/10000, Best C_max: 2386, Current Iteration Best: 3069, counter: 2, critical: True
Iteration 6393/10000, Best C_max: 2386, Current Iteration Best: 2747, counter: 3, critical: True
Iteration 6394/10000, Best C_max: 2386, Current Iteration Best: 3105, counter: 4, critical: True
Iteration 6395/10000, Best C_max: 2386, Current Iteration Best: 2795, counter: 5, critical: True
Iteration 6396/10000, Best C_max: 2386, Current Iteration Best: 2916, counter: 6, critical: True
Iteration 6397/10000, Best C_max: 2386, Current Iteration Best: 2684, counter: 7, critical: True
Iteration 6398/10000, Best C_max: 2386, Current Iteration Best: 3013, counter: 8, critical: True
Iteration 6399/10000, Best C_max: 2386, Current Iteration Best: 2697, counter: 9, critical: True
Iteration 6400/10000, Best C_max: 2386, Current Iteration Best: 3155, counter: 10, critical: True
Iteration 6401/10000, Best C_max: 2386, Current Iteration Best: 2848, counter: 1, critical: False
Iteration 6402/10000, Best C_max: 2386, Current Iteration Best: 3378, counter: 2, critical: False
Iteration 6403/10000, Best C_max: 2386, Current Iteration Best: 3420, counter: 3, critical: False
Iteration 6404/10000, Best C_max: 2386, Current Iteration Best: 3270, counter: 4, critical: False
Iteration 6405/10000, Best C_max: 2386, Current Iteration Best: 3351, counter: 5, critical: False
Iteration 6406/10000, Best C_max: 2386, Current Iteration Best: 3397, counter: 6, critical: False
Iteration 6407/10000, Best C_max: 2386, Current Iteration Best: 3042, counter: 7, critical: False
Iteration 6408/10000, Best C_max: 2386, Current Iteration Best: 3197, counter: 8, critical: False
Iteration 6409/10000, Best C_max: 2386, Current Iteration Best: 2997, counter: 9, critical: False
Iteration 6410/10000, Best C_max: 2386, Current Iteration Best: 3032, counter: 10, critical: False
Iteration 6411/10000, Best C_max: 2386, Current Iteration Best: 2658, counter: 1, critical: True
Iteration 6412/10000, Best C_max: 2386, Current Iteration Best: 3077, counter: 2, critical: True
Iteration 6413/10000, Best C_max: 2386, Current Iteration Best: 2795, counter: 3, critical: True
Iteration 6414/10000, Best C_max: 2386, Current Iteration Best: 3025, counter: 4, critical: True
Iteration 6415/10000, Best C_max: 2386, Current Iteration Best: 2826, counter: 5, critical: True
Iteration 6416/10000, Best C_max: 2386, Current Iteration Best: 2999, counter: 6, critical: True
Iteration 6417/10000, Best C_max: 2386, Current Iteration Best: 2707, counter: 7, critical: True
Iteration 6418/10000, Best C_max: 2386, Current Iteration Best: 3080, counter: 8, critical: True
Iteration 6419/10000, Best C_max: 2386, Current Iteration Best: 2926, counter: 9, critical: True
Iteration 6420/10000, Best C_max: 2386, Current Iteration Best: 2993, counter: 10, critical: True
Iteration 6421/10000, Best C_max: 2386, Current Iteration Best: 2707, counter: 1, critical: False
Iteration 6422/10000, Best C_max: 2386, Current Iteration Best: 3374, counter: 2, critical: False
Iteration 6423/10000, Best C_max: 2386, Current Iteration Best: 3185, counter: 3, critical: False
Iteration 6424/10000, Best C_max: 2386, Current Iteration Best: 3248, counter: 4, critical: False
Iteration 6425/10000, Best C_max: 2386, Current Iteration Best: 2715, counter: 5, critical: False
Iteration 6426/10000, Best C_max: 2386, Current Iteration Best: 2799, counter: 6, critical: False
Iteration 6427/10000, Best C_max: 2386, Current Iteration Best: 3011, counter: 7, critical: False
Iteration 6428/10000, Best C_max: 2386, Current Iteration Best: 3188, counter: 8, critical: False
Iteration 6429/10000, Best C_max: 2386, Current Iteration Best: 3257, counter: 9, critical: False
Iteration 6430/10000, Best C_max: 2386, Current Iteration Best: 3167, counter: 10, critical: False
Iteration 6431/10000, Best C_max: 2386, Current Iteration Best: 3214, counter: 1, critical: True
Iteration 6432/10000, Best C_max: 2386, Current Iteration Best: 3127, counter: 2, critical: True
Iteration 6433/10000, Best C_max: 2386, Current Iteration Best: 3235, counter: 3, critical: True
Iteration 6434/10000, Best C_max: 2386, Current Iteration Best: 3125, counter: 4, critical: True
Iteration 6435/10000, Best C_max: 2386, Current Iteration Best: 3346, counter: 5, critical: True
Iteration 6436/10000, Best C_max: 2386, Current Iteration Best: 2941, counter: 6, critical: True
Iteration 6437/10000, Best C_max: 2386, Current Iteration Best: 3294, counter: 7, critical: True
Iteration 6438/10000, Best C_max: 2386, Current Iteration Best: 3164, counter: 8, critical: True
Iteration 6439/10000, Best C_max: 2386, Current Iteration Best: 3184, counter: 9, critical: True
Iteration 6440/10000, Best C_max: 2386, Current Iteration Best: 3019, counter: 10, critical: True
Iteration 6441/10000, Best C_max: 2386, Current Iteration Best: 3332, counter: 1, critical: False
Iteration 6442/10000, Best C_max: 2386, Current Iteration Best: 3401, counter: 2, critical: False
Iteration 6443/10000, Best C_max: 2386, Current Iteration Best: 3387, counter: 3, critical: False
Iteration 6444/10000, Best C_max: 2386, Current Iteration Best: 3240, counter: 4, critical: False
Iteration 6445/10000, Best C_max: 2386, Current Iteration Best: 3247, counter: 5, critical: False
Iteration 6446/10000, Best C_max: 2386, Current Iteration Best: 3333, counter: 6, critical: False
Iteration 6447/10000, Best C_max: 2386, Current Iteration Best: 3137, counter: 7, critical: False
Iteration 6448/10000, Best C_max: 2386, Current Iteration Best: 3140, counter: 8, critical: False
Iteration 6449/10000, Best C_max: 2386, Current Iteration Best: 3054, counter: 9, critical: False
Iteration 6450/10000, Best C_max: 2386, Current Iteration Best: 3009, counter: 10, critical: False
Iteration 6451/10000, Best C_max: 2386, Current Iteration Best: 3046, counter: 1, critical: True
Iteration 6452/10000, Best C_max: 2386, Current Iteration Best: 3065, counter: 2, critical: True
Iteration 6453/10000, Best C_max: 2386, Current Iteration Best: 2860, counter: 3, critical: True
Iteration 6454/10000, Best C_max: 2386, Current Iteration Best: 2872, counter: 4, critical: True
Iteration 6455/10000, Best C_max: 2386, Current Iteration Best: 2995, counter: 5, critical: True
Iteration 6456/10000, Best C_max: 2386, Current Iteration Best: 3099, counter: 6, critical: True
Iteration 6457/10000, Best C_max: 2386, Current Iteration Best: 2908, counter: 7, critical: True
Iteration 6458/10000, Best C_max: 2386, Current Iteration Best: 2943, counter: 8, critical: True
Iteration 6459/10000, Best C_max: 2386, Current Iteration Best: 2948, counter: 9, critical: True
Iteration 6460/10000, Best C_max: 2386, Current Iteration Best: 2825, counter: 10, critical: True
Iteration 6461/10000, Best C_max: 2386, Current Iteration Best: 2918, counter: 1, critical: False
Iteration 6462/10000, Best C_max: 2386, Current Iteration Best: 3477, counter: 2, critical: False
Iteration 6463/10000, Best C_max: 2386, Current Iteration Best: 3203, counter: 3, critical: False
Iteration 6464/10000, Best C_max: 2386, Current Iteration Best: 3342, counter: 4, critical: False
Iteration 6465/10000, Best C_max: 2386, Current Iteration Best: 3185, counter: 5, critical: False
Iteration 6466/10000, Best C_max: 2386, Current Iteration Best: 3315, counter: 6, critical: False
Iteration 6467/10000, Best C_max: 2386, Current Iteration Best: 3070, counter: 7, critical: False
Iteration 6468/10000, Best C_max: 2386, Current Iteration Best: 3185, counter: 8, critical: False
Iteration 6469/10000, Best C_max: 2386, Current Iteration Best: 3316, counter: 9, critical: False
Iteration 6470/10000, Best C_max: 2386, Current Iteration Best: 2939, counter: 10, critical: False
Iteration 6471/10000, Best C_max: 2386, Current Iteration Best: 3123, counter: 1, critical: True
Iteration 6472/10000, Best C_max: 2386, Current Iteration Best: 2985, counter: 2, critical: True
Iteration 6473/10000, Best C_max: 2386, Current Iteration Best: 2968, counter: 3, critical: True
Iteration 6474/10000, Best C_max: 2386, Current Iteration Best: 3132, counter: 4, critical: True
Iteration 6475/10000, Best C_max: 2386, Current Iteration Best: 3084, counter: 5, critical: True
Iteration 6476/10000, Best C_max: 2386, Current Iteration Best: 3099, counter: 6, critical: True
Iteration 6477/10000, Best C_max: 2386, Current Iteration Best: 3028, counter: 7, critical: True
Iteration 6478/10000, Best C_max: 2386, Current Iteration Best: 3119, counter: 8, critical: True
Iteration 6479/10000, Best C_max: 2386, Current Iteration Best: 2818, counter: 9, critical: True
Iteration 6480/10000, Best C_max: 2386, Current Iteration Best: 3047, counter: 10, critical: True
Iteration 6481/10000, Best C_max: 2386, Current Iteration Best: 2896, counter: 1, critical: False
Iteration 6482/10000, Best C_max: 2386, Current Iteration Best: 3438, counter: 2, critical: False
Iteration 6483/10000, Best C_max: 2386, Current Iteration Best: 3402, counter: 3, critical: False
Iteration 6484/10000, Best C_max: 2386, Current Iteration Best: 2929, counter: 4, critical: False
Iteration 6485/10000, Best C_max: 2386, Current Iteration Best: 2824, counter: 5, critical: False
Iteration 6486/10000, Best C_max: 2386, Current Iteration Best: 2824, counter: 6, critical: False
Iteration 6487/10000, Best C_max: 2386, Current Iteration Best: 2839, counter: 7, critical: False
Iteration 6488/10000, Best C_max: 2386, Current Iteration Best: 2659, counter: 8, critical: False
Iteration 6489/10000, Best C_max: 2386, Current Iteration Best: 3192, counter: 9, critical: False
Iteration 6490/10000, Best C_max: 2386, Current Iteration Best: 2755, counter: 10, critical: False
Iteration 6491/10000, Best C_max: 2386, Current Iteration Best: 2635, counter: 1, critical: True
Iteration 6492/10000, Best C_max: 2386, Current Iteration Best: 2915, counter: 2, critical: True
Iteration 6493/10000, Best C_max: 2386, Current Iteration Best: 2634, counter: 3, critical: True
Iteration 6494/10000, Best C_max: 2386, Current Iteration Best: 3044, counter: 4, critical: True
Iteration 6495/10000, Best C_max: 2386, Current Iteration Best: 2628, counter: 5, critical: True
Iteration 6496/10000, Best C_max: 2386, Current Iteration Best: 3071, counter: 6, critical: True
Iteration 6497/10000, Best C_max: 2386, Current Iteration Best: 2793, counter: 7, critical: True
Iteration 6498/10000, Best C_max: 2386, Current Iteration Best: 2994, counter: 8, critical: True
Iteration 6499/10000, Best C_max: 2386, Current Iteration Best: 2712, counter: 9, critical: True
Iteration 6500/10000, Best C_max: 2386, Current Iteration Best: 3063, counter: 10, critical: True
Iteration 6501/10000, Best C_max: 2386, Current Iteration Best: 2797, counter: 1, critical: False
Iteration 6502/10000, Best C_max: 2386, Current Iteration Best: 3497, counter: 2, critical: False
Iteration 6503/10000, Best C_max: 2386, Current Iteration Best: 3134, counter: 3, critical: False
Iteration 6504/10000, Best C_max: 2386, Current Iteration Best: 3229, counter: 4, critical: False
Iteration 6505/10000, Best C_max: 2386, Current Iteration Best: 2541, counter: 5, critical: False
Iteration 6506/10000, Best C_max: 2386, Current Iteration Best: 2804, counter: 6, critical: False
Iteration 6507/10000, Best C_max: 2386, Current Iteration Best: 2879, counter: 7, critical: False
Iteration 6508/10000, Best C_max: 2386, Current Iteration Best: 2386, counter: 8, critical: False
Iteration 6509/10000, Best C_max: 2386, Current Iteration Best: 2606, counter: 9, critical: False
Iteration 6510/10000, Best C_max: 2386, Current Iteration Best: 2968, counter: 10, critical: False
Iteration 6511/10000, Best C_max: 2386, Current Iteration Best: 3269, counter: 1, critical: True
Iteration 6512/10000, Best C_max: 2386, Current Iteration Best: 3182, counter: 2, critical: True
Iteration 6513/10000, Best C_max: 2386, Current Iteration Best: 3146, counter: 3, critical: True
Iteration 6514/10000, Best C_max: 2386, Current Iteration Best: 2971, counter: 4, critical: True
Iteration 6515/10000, Best C_max: 2386, Current Iteration Best: 3339, counter: 5, critical: True
Iteration 6516/10000, Best C_max: 2386, Current Iteration Best: 2908, counter: 6, critical: True
Iteration 6517/10000, Best C_max: 2386, Current Iteration Best: 3198, counter: 7, critical: True
Iteration 6518/10000, Best C_max: 2386, Current Iteration Best: 3109, counter: 8, critical: True
Iteration 6519/10000, Best C_max: 2386, Current Iteration Best: 3357, counter: 9, critical: True
Iteration 6520/10000, Best C_max: 2386, Current Iteration Best: 3016, counter: 10, critical: True
Iteration 6521/10000, Best C_max: 2386, Current Iteration Best: 3054, counter: 1, critical: False
Iteration 6522/10000, Best C_max: 2386, Current Iteration Best: 3137, counter: 2, critical: False
Iteration 6523/10000, Best C_max: 2386, Current Iteration Best: 3372, counter: 3, critical: False
Iteration 6524/10000, Best C_max: 2386, Current Iteration Best: 3395, counter: 4, critical: False
Iteration 6525/10000, Best C_max: 2386, Current Iteration Best: 3116, counter: 5, critical: False
Iteration 6526/10000, Best C_max: 2386, Current Iteration Best: 3085, counter: 6, critical: False
Iteration 6527/10000, Best C_max: 2386, Current Iteration Best: 2858, counter: 7, critical: False
Iteration 6528/10000, Best C_max: 2386, Current Iteration Best: 2746, counter: 8, critical: False
Iteration 6529/10000, Best C_max: 2386, Current Iteration Best: 2797, counter: 9, critical: False
Iteration 6530/10000, Best C_max: 2386, Current Iteration Best: 2877, counter: 10, critical: False
Iteration 6531/10000, Best C_max: 2386, Current Iteration Best: 2723, counter: 1, critical: True
Iteration 6532/10000, Best C_max: 2386, Current Iteration Best: 3030, counter: 2, critical: True
Iteration 6533/10000, Best C_max: 2386, Current Iteration Best: 2812, counter: 3, critical: True
Iteration 6534/10000, Best C_max: 2386, Current Iteration Best: 3159, counter: 4, critical: True
Iteration 6535/10000, Best C_max: 2386, Current Iteration Best: 2723, counter: 5, critical: True
Iteration 6536/10000, Best C_max: 2386, Current Iteration Best: 3154, counter: 6, critical: True
Iteration 6537/10000, Best C_max: 2386, Current Iteration Best: 2899, counter: 7, critical: True
Iteration 6538/10000, Best C_max: 2386, Current Iteration Best: 3075, counter: 8, critical: True
